,product_id,category,sub_category,price,stock_quantity
2772,0_2111,Vêtements,T-shirts,12.99,50
2773,0_1349,Vêtements,T-shirts,15.99,60
2774,0_2296,Vêtements,T-shirts,16.95,13
2775,0_928,Vêtements,T-shirts,18.27,79
2776,1_78,Accessoires,Sacs à main,3.94,83
2777,1_349,Accessoires,Sacs à main,32.99,60
2778,2_30,Montres,Montres connectées,233.54,70
2779,0_434,Vêtements,T-shirts,16.97,2
2780,0_966,Vêtements,T-shirts,23.95,42
2781,0_605,Vêtements,T-shirts,24.99,99
2782,0_2200,Vêtements,T-shirts,20.47,23
2783,1_628,Accessoires,Sacs à main,41.37,54
2784,0_438,Vêtements,T-shirts,14.01,11
2785,0_1861,Vêtements,T-shirts,10.99,2
2786,0_610,Vêtements,T-shirts,12.46,96
2787,1_348,Accessoires,Sacs à main,16.15,48
2788,1_486,Accessoires,Sacs à main,7.77,61
2789,0_1770,Vêtements,T-shirts,20.7,98
2790,0_2089,Vêtements,T-shirts,12.99,26
2791,0_2002,Vêtements,T-shirts,19.16,76
2792,0_981,Vêtements,T-shirts,19.99,77
2793,1_673,Accessoires,Sacs à main,12.99,8
2794,1_29,Accessoires,Sacs à main,11.99,53
2795,0_1584,Vêtements,T-shirts,11.85,26
2796,0_846,Vêtements,T-shirts,5.03,44
2797,0_892,Vêtements,T-shirts,3.42,42
2798,1_596,Accessoires,Sacs à main,11.12,69
2799,2_122,Montres,Montres connectées,70.0,26
2800,0_1621,Vêtements,T-shirts,17.99,14
2801,0_1598,Vêtements,T-shirts,10.98,70
2802,1_20,Accessoires,Sacs à main,36.6,20
2803,0_1499,Vêtements,T-shirts,11.99,86
2804,0_864,Vêtements,T-shirts,4.68,77
2805,0_1153,Vêtements,T-shirts,5.99,86
2806,1_223,Accessoires,Sacs à main,16.99,27
2807,2_198,Montres,Montres connectées,138.32,95
2808,0_2147,Vêtements,T-shirts,39.99,99
2809,1_88,Accessoires,Sacs à main,53.42,58
2810,1_359,Accessoires,Sacs à main,5.99,83
2811,0_1253,Vêtements,T-shirts,12.99,30
2812,0_1601,Vêtements,T-shirts,1.99,15
2813,0_667,Vêtements,T-shirts,12.99,1
2814,0_2243,Vêtements,T-shirts,8.99,76
2815,0_1909,Vêtements,T-shirts,2.99,83
2816,0_1614,Vêtements,T-shirts,4.03,82
2817,1_103,Accessoires,Sacs à main,20.99,32
2818,1_669,Accessoires,Sacs à main,15.99,35
2819,1_30,Accessoires,Sacs à main,20.85,38
2820,1_437,Accessoires,Sacs à main,26.99,3
2821,0_1682,Vêtements,T-shirts,4.22,94
2822,0_1386,Vêtements,T-shirts,13.16,80
2823,1_157,Accessoires,Sacs à main,26.99,48
2824,0_1715,Vêtements,T-shirts,2.99,45
2825,0_2187,Vêtements,T-shirts,7.99,73
2826,1_171,Accessoires,Sacs à main,73.99,89
2827,0_1291,Vêtements,T-shirts,16.99,99
2828,1_5,Accessoires,Sacs à main,9.99,87
2829,0_443,Vêtements,T-shirts,3.99,83
2830,0_1152,Vêtements,T-shirts,10.7,78
2831,0_1284,Vêtements,T-shirts,1.38,25
2832,2_55,Montres,Montres connectées,108.99,45
2833,1_431,Accessoires,Sacs à main,27.99,46
2834,1_606,Accessoires,Sacs à main,28.0,52
2835,0_1477,Vêtements,T-shirts,1.99,55
2836,0_1418,Vêtements,T-shirts,8.57,41
2837,0_843,Vêtements,T-shirts,7.99,52
2838,0_631,Vêtements,T-shirts,15.99,60
2839,0_1697,Vêtements,T-shirts,13.99,82
2840,0_1843,Vêtements,T-shirts,5.99,3
2841,0_52,Vêtements,T-shirts,19.59,92
2842,1_22,Accessoires,Sacs à main,29.33,85
2843,0_1877,Vêtements,T-shirts,9.99,95
2844,1_296,Accessoires,Sacs à main,24.67,99
2845,1_687,Accessoires,Sacs à main,7.99,96
2846,1_581,Accessoires,Sacs à main,20.99,96
2847,0_1122,Vêtements,T-shirts,20.02,21
2848,0_1791,Vêtements,T-shirts,11.99,5
2849,1_583,Accessoires,Sacs à main,16.99,52
2850,2_49,Montres,Montres connectées,72.99,97
2851,0_1301,Vêtements,T-shirts,5.99,61
2852,1_332,Accessoires,Sacs à main,2.24,28
2853,0_332,Vêtements,T-shirts,4.08,15
2854,0_1779,Vêtements,T-shirts,17.99,60
2855,0_375,Vêtements,T-shirts,8.99,32
2856,0_75,Vêtements,T-shirts,4.99,7
2857,0_48,Vêtements,T-shirts,19.25,32
2858,1_145,Accessoires,Sacs à main,24.99,75
2859,0_1823,Vêtements,T-shirts,3.99,95
2860,1_488,Accessoires,Sacs à main,12.19,25
2861,0_199,Vêtements,T-shirts,8.99,55
2862,0_2125,Vêtements,T-shirts,1.99,86
2863,0_1103,Vêtements,T-shirts,12.99,92
2864,0_1235,Vêtements,T-shirts,1.99,11
2865,0_1575,Vêtements,T-shirts,4.99,92
2866,0_2000,Vêtements,T-shirts,4.84,79
2867,0_385,Vêtements,T-shirts,9.99,32
2868,0_719,Vêtements,T-shirts,4.99,82
2869,0_1769,Vêtements,T-shirts,6.99,16
2870,0_1625,Vêtements,T-shirts,5.99,92
2871,0_744,Vêtements,T-shirts,8.73,94
2872,2_17,Montres,Montres connectées,103.99,66
2873,2_6,Montres,Montres connectées,101.51,6
2874,0_1092,Vêtements,T-shirts,22.02,33
2875,0_1927,Vêtements,T-shirts,16.99,22
2876,0_1513,Vêtements,T-shirts,8.99,15
2877,0_1275,Vêtements,T-shirts,3.99,31
2878,1_699,Accessoires,Sacs à main,7.99,92
2879,0_611,Vêtements,T-shirts,12.99,9
2880,0_767,Vêtements,T-shirts,14.99,48
2881,0_265,Vêtements,T-shirts,16.99,60
2882,0_2116,Vêtements,T-shirts,13.14,95
2883,0_483,Vêtements,T-shirts,23.99,70
2884,0_1750,Vêtements,T-shirts,7.42,49
2885,0_1981,Vêtements,T-shirts,5.99,77
2886,1_498,Accessoires,Sacs à main,23.37,18
2887,0_560,Vêtements,T-shirts,4.53,70
2888,0_1191,Vêtements,T-shirts,0.99,34
2889,0_2301,Vêtements,T-shirts,4.99,39
2890,0_1919,Vêtements,T-shirts,6.99,28
2891,1_599,Accessoires,Sacs à main,12.99,38
2892,1_526,Accessoires,Sacs à main,8.77,82
2893,0_2132,Vêtements,T-shirts,4.07,71
2894,1_424,Accessoires,Sacs à main,4.91,79
2895,1_111,Accessoires,Sacs à main,42.99,45
2896,2_50,Montres,Montres connectées,150.69,64
2897,0_1033,Vêtements,T-shirts,7.99,87
2898,0_921,Vêtements,T-shirts,4.99,70
2899,1_364,Accessoires,Sacs à main,10.3,77
2900,0_257,Vêtements,T-shirts,15.99,77
2901,1_404,Accessoires,Sacs à main,9.85,58
2902,0_313,Vêtements,T-shirts,6.99,94
2903,0_795,Vêtements,T-shirts,8.99,51
2904,2_129,Montres,Montres connectées,127.99,77
2905,1_672,Accessoires,Sacs à main,39.36,73
2906,0_1829,Vêtements,T-shirts,4.99,96
2907,2_115,Montres,Montres connectées,50.99,23
2908,0_1289,Vêtements,T-shirts,12.99,32
2909,1_135,Accessoires,Sacs à main,7.99,96
2910,0_1610,Vêtements,T-shirts,21.05,71
2911,0_1838,Vêtements,T-shirts,6.75,62
2912,0_70,Vêtements,T-shirts,9.57,46
2913,0_1220,Vêtements,T-shirts,12.98,97
2914,2_138,Montres,Montres connectées,84.02,47
2915,0_472,Vêtements,T-shirts,30.91,7
2916,1_566,Accessoires,Sacs à main,16.95,60
2917,0_150,Vêtements,T-shirts,18.77,5
2918,1_657,Accessoires,Sacs à main,53.99,95
2919,1_198,Accessoires,Sacs à main,5.84,91
2920,0_2174,Vêtements,T-shirts,4.0,55
2921,0_1699,Vêtements,T-shirts,17.99,70
2922,1_37,Accessoires,Sacs à main,31.99,22
2923,0_734,Vêtements,T-shirts,11.16,25
2924,1_701,Accessoires,Sacs à main,26.99,43
2925,0_576,Vêtements,T-shirts,15.98,48
2926,0_303,Vêtements,T-shirts,8.99,94
2927,0_1130,Vêtements,T-shirts,12.89,15
2928,0_323,Vêtements,T-shirts,4.99,70
2929,0_2072,Vêtements,T-shirts,4.62,80
2930,0_69,Vêtements,T-shirts,25.99,81
2931,1_443,Accessoires,Sacs à main,59.99,65
2932,1_357,Accessoires,Sacs à main,5.99,53
2933,0_518,Vêtements,T-shirts,12.1,79
2934,0_232,Vêtements,T-shirts,1.23,42
2935,0_2093,Vêtements,T-shirts,9.99,38
2936,0_2085,Vêtements,T-shirts,11.99,24
2937,0_116,Vêtements,T-shirts,12.71,54
2938,2_161,Montres,Montres connectées,113.99,49
2939,1_209,Accessoires,Sacs à main,8.99,10
2940,1_484,Accessoires,Sacs à main,8.28,31
2941,1_472,Accessoires,Sacs à main,9.18,52
2942,0_645,Vêtements,T-shirts,2.99,29
2943,1_319,Accessoires,Sacs à main,43.99,89
2944,2_80,Montres,Montres connectées,120.68,25
2945,1_54,Accessoires,Sacs à main,18.88,58
2946,1_375,Accessoires,Sacs à main,3.99,1
2947,2_184,Montres,Montres connectées,49.61,93
2948,0_1125,Vêtements,T-shirts,12.99,94
2949,1_278,Accessoires,Sacs à main,19.18,45
2950,0_114,Vêtements,T-shirts,19.15,34
2951,2_170,Montres,Montres connectées,115.93,97
2952,0_732,Vêtements,T-shirts,8.02,54
2953,1_45,Accessoires,Sacs à main,26.99,21
2954,1_736,Accessoires,Sacs à main,10.29,98
2955,1_734,Accessoires,Sacs à main,24.28,8
2956,0_5,Vêtements,T-shirts,22.99,24
2957,0_2055,Vêtements,T-shirts,20.99,82
2958,0_2135,Vêtements,T-shirts,4.99,91
2959,0_2100,Vêtements,T-shirts,6.66,11
2960,2_105,Montres,Montres connectées,125.99,40
2961,1_608,Accessoires,Sacs à main,72.75,44
2962,0_1830,Vêtements,T-shirts,19.43,59
2963,0_275,Vêtements,T-shirts,18.99,48
2964,0_661,Vêtements,T-shirts,17.99,11
2965,1_620,Accessoires,Sacs à main,47.3,77
2966,0_73,Vêtements,T-shirts,2.99,19
2967,0_142,Vêtements,T-shirts,19.85,88
2968,0_441,Vêtements,T-shirts,6.99,20
2969,0_2018,Vêtements,T-shirts,4.69,21
2970,0_1674,Vêtements,T-shirts,22.63,1
2971,0_755,Vêtements,T-shirts,3.99,81
2972,0_1045,Vêtements,T-shirts,5.99,92
2973,2_28,Montres,Montres connectées,103.5,58
2974,1_274,Accessoires,Sacs à main,24.4,61
2975,1_534,Accessoires,Sacs à main,13.43,96
2976,2_77,Montres,Montres connectées,145.99,28
2977,0_394,Vêtements,T-shirts,2.14,69
2978,1_465,Accessoires,Sacs à main,8.99,54
2979,0_2203,Vêtements,T-shirts,3.99,11
2980,0_1556,Vêtements,T-shirts,18.91,2
2981,0_1748,Vêtements,T-shirts,16.8,84
2982,1_637,Accessoires,Sacs à main,32.99,49
2983,0_448,Vêtements,T-shirts,2.64,94
2984,0_1527,Vêtements,T-shirts,7.99,8
2985,0_712,Vêtements,T-shirts,23.37,45
2986,0_1224,Vêtements,T-shirts,14.56,44
2987,0_1553,Vêtements,T-shirts,13.99,90
2988,2_143,Montres,Montres connectées,78.99,36
2989,1_550,Accessoires,Sacs à main,15.54,61
2990,2_22,Montres,Montres connectées,109.38,6
2991,0_574,Vêtements,T-shirts,14.34,29
2992,2_235,Montres,Montres connectées,195.99,53
2993,0_1413,Vêtements,T-shirts,2.99,35
2994,1_732,Accessoires,Sacs à main,3.28,59
2995,0_1245,Vêtements,T-shirts,5.99,88
2996,2_181,Montres,Montres connectées,57.99,32
2997,1_570,Accessoires,Sacs à main,18.49,95
2998,1_271,Accessoires,Sacs à main,16.99,95
2999,1_590,Accessoires,Sacs à main,31.82,82
3000,0_541,Vêtements,T-shirts,1.99,6
3001,0_107,Vêtements,T-shirts,11.99,80
3002,0_203,Vêtements,T-shirts,5.99,73
3003,0_591,Vêtements,T-shirts,1.99,13
3004,1_355,Accessoires,Sacs à main,35.99,47
3005,2_68,Montres,Montres connectées,88.29,62
3006,0_1442,Vêtements,T-shirts,4.89,31
3007,0_227,Vêtements,T-shirts,15.99,13
3008,0_1357,Vêtements,T-shirts,15.99,89
3009,1_578,Accessoires,Sacs à main,37.44,80
3010,0_63,Vêtements,T-shirts,6.99,69
3011,0_1760,Vêtements,T-shirts,9.09,9
3012,0_1714,Vêtements,T-shirts,16.74,60
3013,0_1038,Vêtements,T-shirts,9.74,17
3014,0_1587,Vêtements,T-shirts,14.99,9
3015,1_692,Accessoires,Sacs à main,13.04,76
3016,0_2095,Vêtements,T-shirts,12.99,54
3017,2_210,Montres,Montres connectées,132.52,98
3018,0_1554,Vêtements,T-shirts,1.98,57
3019,1_544,Accessoires,Sacs à main,29.54,40
3020,0_623,Vêtements,T-shirts,3.99,92
3021,0_654,Vêtements,T-shirts,10.57,23
3022,0_1359,Vêtements,T-shirts,25.99,87
3023,1_306,Accessoires,Sacs à main,34.18,43
3024,1_367,Accessoires,Sacs à main,13.99,33
3025,0_2294,Vêtements,T-shirts,20.58,57
3026,0_1355,Vêtements,T-shirts,18.99,10
3027,0_159,Vêtements,T-shirts,12.99,34
3028,0_2286,Vêtements,T-shirts,6.1,34
3029,0_1850,Vêtements,T-shirts,13.95,22
3030,0_510,Vêtements,T-shirts,23.66,1
3031,0_886,Vêtements,T-shirts,21.82,86
3032,0_2015,Vêtements,T-shirts,2.99,16
3033,0_2010,Vêtements,T-shirts,29.6,66
3034,0_2279,Vêtements,T-shirts,9.99,31
3035,1_392,Accessoires,Sacs à main,18.11,61
3036,0_1099,Vêtements,T-shirts,10.99,83
3037,0_2214,Vêtements,T-shirts,2.08,30
3038,0_893,Vêtements,T-shirts,10.99,64
3039,0_709,Vêtements,T-shirts,6.99,47
3040,0_240,Vêtements,T-shirts,6.03,76
3041,0_540,Vêtements,T-shirts,8.65,50
3042,1_262,Accessoires,Sacs à main,26.25,99
3043,2_217,Montres,Montres connectées,102.99,32
3044,1_720,Accessoires,Sacs à main,10.86,92
3045,2_58,Montres,Montres connectées,96.69,56
3046,1_214,Accessoires,Sacs à main,44.7,16
3047,0_1711,Vêtements,T-shirts,2.99,48
3048,0_2191,Vêtements,T-shirts,6.99,43
3049,0_2303,Vêtements,T-shirts,11.99,27
3050,1_462,Accessoires,Sacs à main,16.66,93
3051,0_99,Vêtements,T-shirts,6.99,8
3052,1_208,Accessoires,Sacs à main,14.99,29
3053,0_1892,Vêtements,T-shirts,12.56,64
3054,0_622,Vêtements,T-shirts,19.96,54
3055,0_2142,Vêtements,T-shirts,2.65,83
3056,0_259,Vêtements,T-shirts,1.99,6
3057,0_1375,Vêtements,T-shirts,7.99,62
3058,0_1931,Vêtements,T-shirts,4.99,5
3059,0_320,Vêtements,T-shirts,15.09,89
3060,0_856,Vêtements,T-shirts,10.16,38
3061,1_682,Accessoires,Sacs à main,6.49,82
3062,0_183,Vêtements,T-shirts,2.99,24
3063,0_1745,Vêtements,T-shirts,4.99,5
3064,0_962,Vêtements,T-shirts,5.27,27
3065,1_291,Accessoires,Sacs à main,9.99,30
3066,0_557,Vêtements,T-shirts,9.99,21
3067,1_382,Accessoires,Sacs à main,61.52,89
3068,1_522,Accessoires,Sacs à main,22.41,20
3069,1_327,Accessoires,Sacs à main,38.99,23
3070,0_22,Vêtements,T-shirts,23.2,80
3071,0_761,Vêtements,T-shirts,4.99,74
3072,0_1592,Vêtements,T-shirts,25.23,66
3073,1_377,Accessoires,Sacs à main,38.99,14
3074,2_162,Montres,Montres connectées,102.82,20
3075,0_1502,Vêtements,T-shirts,8.13,16
3076,0_474,Vêtements,T-shirts,1.54,7
3077,1_67,Accessoires,Sacs à main,54.99,18
3078,0_1879,Vêtements,T-shirts,3.99,89
3079,0_1736,Vêtements,T-shirts,3.83,37
3080,1_121,Accessoires,Sacs à main,49.99,57
3081,1_358,Accessoires,Sacs à main,17.24,53
3082,0_1973,Vêtements,T-shirts,3.99,79
3083,0_484,Vêtements,T-shirts,3.47,33
3084,0_1547,Vêtements,T-shirts,8.99,45
3085,0_1346,Vêtements,T-shirts,21.62,59
3086,0_1860,Vêtements,T-shirts,4.89,97
3087,2_98,Montres,Montres connectées,149.74,30
3088,1_155,Accessoires,Sacs à main,49.99,17
3089,0_71,Vêtements,T-shirts,16.99,44
3090,0_1133,Vêtements,T-shirts,19.99,59
3091,1_200,Accessoires,Sacs à main,54.73,97
3092,1_373,Accessoires,Sacs à main,31.99,47
3093,0_2005,Vêtements,T-shirts,7.99,20
3094,2_67,Montres,Montres connectées,32.99,98
3095,0_2308,Vêtements,T-shirts,20.28,87
3096,1_215,Accessoires,Sacs à main,33.99,92
3097,0_2207,Vêtements,T-shirts,7.99,33
3098,2_33,Montres,Montres connectées,30.99,15
3099,0_1946,Vêtements,T-shirts,5.07,76
3100,1_345,Accessoires,Sacs à main,32.99,99
3101,0_2099,Vêtements,T-shirts,7.99,32
3102,0_4,Vêtements,T-shirts,25.33,68
3103,0_1519,Vêtements,T-shirts,5.99,58
3104,0_646,Vêtements,T-shirts,29.42,41
3105,0_925,Vêtements,T-shirts,16.99,66
3106,0_723,Vêtements,T-shirts,5.99,34
3107,0_480,Vêtements,T-shirts,24.61,92
3108,0_1171,Vêtements,T-shirts,0.99,86
3109,0_2102,Vêtements,T-shirts,7.06,8
3110,1_572,Accessoires,Sacs à main,19.95,15
3111,0_1742,Vêtements,T-shirts,10.12,82
3112,0_1752,Vêtements,T-shirts,5.99,19
3113,0_1558,Vêtements,T-shirts,11.19,15
3114,0_534,Vêtements,T-shirts,2.84,89
3115,0_469,Vêtements,T-shirts,4.99,62
3116,1_459,Accessoires,Sacs à main,15.99,62
3117,1_552,Accessoires,Sacs à main,56.07,16
3118,0_670,Vêtements,T-shirts,12.59,35
3119,0_1390,Vêtements,T-shirts,19.37,22
3120,0_782,Vêtements,T-shirts,11.84,59
3121,1_105,Accessoires,Sacs à main,10.99,1
3122,0_1482,Vêtements,T-shirts,8.32,14
3123,0_158,Vêtements,T-shirts,16.54,19
3124,0_449,Vêtements,T-shirts,17.99,74
3125,0_1723,Vêtements,T-shirts,8.99,36
3126,2_163,Montres,Montres connectées,68.99,16
3127,1_388,Accessoires,Sacs à main,16.7,95
3128,1_14,Accessoires,Sacs à main,13.28,4
3129,0_1395,Vêtements,T-shirts,3.99,79
3130,0_281,Vêtements,T-shirts,21.99,84
3131,0_738,Vêtements,T-shirts,4.08,97
3132,0_119,Vêtements,T-shirts,2.99,48
3133,1_597,Accessoires,Sacs à main,29.99,21
3134,0_792,Vêtements,T-shirts,8.1,50
3135,0_567,Vêtements,T-shirts,5.99,56
3136,0_565,Vêtements,T-shirts,1.99,27
3137,0_699,Vêtements,T-shirts,18.99,75
3138,0_1445,Vêtements,T-shirts,9.99,44
3139,2_196,Montres,Montres connectées,103.92,51
3140,1_535,Accessoires,Sacs à main,13.99,19
3141,1_602,Accessoires,Sacs à main,39.07,91
3142,0_2034,Vêtements,T-shirts,9.64,36
3143,0_473,Vêtements,T-shirts,7.99,9
3144,0_1673,Vêtements,T-shirts,6.99,6
3145,1_330,Accessoires,Sacs à main,6.41,74
3146,1_494,Accessoires,Sacs à main,49.16,17
3147,0_379,Vêtements,T-shirts,9.99,42
3148,0_2040,Vêtements,T-shirts,20.65,7
3149,0_282,Vêtements,T-shirts,1.57,5
3150,2_130,Montres,Montres connectées,142.58,10
3151,0_1781,Vêtements,T-shirts,5.99,23
3152,0_1569,Vêtements,T-shirts,15.99,96
3153,0_1185,Vêtements,T-shirts,5.99,96
3154,2_88,Montres,Montres connectées,77.63,81
3155,0_1986,Vêtements,T-shirts,25.89,18
3156,1_70,Accessoires,Sacs à main,36.09,13
3157,0_1534,Vêtements,T-shirts,4.62,87
3158,0_80,Vêtements,T-shirts,5.55,39
3159,0_1957,Vêtements,T-shirts,17.99,15
3160,0_1308,Vêtements,T-shirts,16.56,73
3161,1_713,Accessoires,Sacs à main,33.99,81
3162,2_11,Montres,Montres connectées,201.99,73
3163,0_32,Vêtements,T-shirts,2.14,7
3164,0_279,Vêtements,T-shirts,16.99,46
3165,0_357,Vêtements,T-shirts,4.99,58
3166,0_455,Vêtements,T-shirts,12.99,13
3167,0_1096,Vêtements,T-shirts,10.99,82
3168,1_626,Accessoires,Sacs à main,47.35,92
3169,0_346,Vêtements,T-shirts,6.1,10
3170,0_1139,Vêtements,T-shirts,3.99,42
3171,1_33,Accessoires,Sacs à main,30.99,49
3172,0_238,Vêtements,T-shirts,1.67,8
3173,0_1967,Vêtements,T-shirts,12.99,1
3174,0_1586,Vêtements,T-shirts,12.71,73
3175,0_1856,Vêtements,T-shirts,9.57,71
3176,0_1929,Vêtements,T-shirts,6.99,35
3177,0_665,Vêtements,T-shirts,6.99,24
3178,0_805,Vêtements,T-shirts,10.99,21
3179,0_1970,Vêtements,T-shirts,27.42,87
3180,0_681,Vêtements,T-shirts,5.99,94
3181,0_164,Vêtements,T-shirts,15.57,48
3182,1_576,Accessoires,Sacs à main,17.2,60
3183,2_142,Montres,Montres connectées,105.24,10
3184,0_758,Vêtements,T-shirts,4.0,73
3185,0_1755,Vêtements,T-shirts,8.99,16
3186,1_106,Accessoires,Sacs à main,7.21,54
3187,2_99,Montres,Montres connectées,84.99,25
3188,1_182,Accessoires,Sacs à main,7.71,60
3189,0_553,Vêtements,T-shirts,13.99,3
3190,0_1294,Vêtements,T-shirts,3.28,31
3191,0_315,Vêtements,T-shirts,7.99,24
3192,0_288,Vêtements,T-shirts,19.04,67
3193,0_1867,Vêtements,T-shirts,23.99,76
3194,1_389,Accessoires,Sacs à main,24.99,74
3195,2_238,Montres,Montres connectées,93.92,83
3196,0_1326,Vêtements,T-shirts,14.74,90
3197,1_531,Accessoires,Sacs à main,6.99,41
3198,1_110,Accessoires,Sacs à main,54.9,2
3199,0_53,Vêtements,T-shirts,3.99,7
3200,0_1718,Vêtements,T-shirts,9.67,37
3201,0_1820,Vêtements,T-shirts,22.3,69
3202,0_1773,Vêtements,T-shirts,10.99,92
3203,0_662,Vêtements,T-shirts,7.54,52
3204,0_297,Vêtements,T-shirts,14.99,84
3205,0_756,Vêtements,T-shirts,2.41,60
3206,0_1018,Vêtements,T-shirts,11.06,70
3207,0_1350,Vêtements,T-shirts,14.45,46
3208,0_1749,Vêtements,T-shirts,34.99,73
3209,1_428,Accessoires,Sacs à main,39.23,31
3210,0_2248,Vêtements,T-shirts,19.58,46
3211,0_2049,Vêtements,T-shirts,5.99,1
3212,0_957,Vêtements,T-shirts,2.99,26
3213,1_466,Accessoires,Sacs à main,15.81,9
3214,1_659,Accessoires,Sacs à main,8.99,68
3215,0_1352,Vêtements,T-shirts,4.5,22
3216,0_216,Vêtements,T-shirts,23.19,27
3217,1_269,Accessoires,Sacs à main,47.99,59
3218,0_1690,Vêtements,T-shirts,13.18,93
3219,0_720,Vêtements,T-shirts,6.8,52
3220,0_8,Vêtements,T-shirts,15.08,61
3221,0_650,Vêtements,T-shirts,18.7,19
3222,0_1835,Vêtements,T-shirts,8.99,52
3223,1_276,Accessoires,Sacs à main,56.97,67
3224,0_1952,Vêtements,T-shirts,3.95,65
3225,0_522,Vêtements,T-shirts,2.54,99
3226,0_233,Vêtements,T-shirts,10.99,16
3227,0_1761,Vêtements,T-shirts,7.99,29
3228,0_415,Vêtements,T-shirts,10.99,18
3229,1_95,Accessoires,Sacs à main,21.99,28
3230,1_101,Accessoires,Sacs à main,9.99,50
3231,0_2209,Vêtements,T-shirts,8.99,55
3232,0_1487,Vêtements,T-shirts,4.99,85
3233,0_2088,Vêtements,T-shirts,30.0,38
3234,0_266,Vêtements,T-shirts,18.96,26
3235,1_383,Accessoires,Sacs à main,28.99,53
3236,0_894,Vêtements,T-shirts,3.03,74
3237,0_2065,Vêtements,T-shirts,7.99,11
3238,0_538,Vêtements,T-shirts,4.91,39
3239,0_871,Vêtements,T-shirts,16.99,18
3240,1_413,Accessoires,Sacs à main,17.99,48
3241,1_518,Accessoires,Sacs à main,6.52,4
3242,1_238,Accessoires,Sacs à main,2.0,77
3243,1_475,Accessoires,Sacs à main,20.99,52
3244,0_58,Vêtements,T-shirts,9.49,29
3245,0_51,Vêtements,T-shirts,4.99,10
3246,0_908,Vêtements,T-shirts,15.15,55
3247,0_442,Vêtements,T-shirts,4.4,48
3248,0_1454,Vêtements,T-shirts,7.41,58
3249,0_460,Vêtements,T-shirts,1.25,47
3250,0_171,Vêtements,T-shirts,18.99,76
3251,0_1095,Vêtements,T-shirts,6.99,74
3252,0_685,Vêtements,T-shirts,12.99,52
3253,0_673,Vêtements,T-shirts,5.99,90
3254,0_1297,Vêtements,T-shirts,18.99,3
3255,0_1324,Vêtements,T-shirts,3.93,90
3256,1_236,Accessoires,Sacs à main,14.04,86
3257,1_51,Accessoires,Sacs à main,45.99,52
3258,0_325,Vêtements,T-shirts,15.99,82
3259,0_1116,Vêtements,T-shirts,2.97,98
3260,0_2232,Vêtements,T-shirts,8.94,98
3261,0_2081,Vêtements,T-shirts,24.99,7
3262,0_903,Vêtements,T-shirts,3.99,18
3263,0_1061,Vêtements,T-shirts,19.99,94
3264,0_1463,Vêtements,T-shirts,21.99,26
3265,0_940,Vêtements,T-shirts,21.22,51
3266,2_101,Montres,Montres connectées,63.99,1
3267,0_34,Vêtements,T-shirts,6.91,27
3268,1_543,Accessoires,Sacs à main,51.99,8
3269,1_651,Accessoires,Sacs à main,18.99,73
3270,2_123,Montres,Montres connectées,147.99,45
3271,1_272,Accessoires,Sacs à main,4.55,66
3272,0_1644,Vêtements,T-shirts,4.77,94
3273,0_1439,Vêtements,T-shirts,22.99,91
3274,0_1937,Vêtements,T-shirts,11.99,3
3275,0_1989,Vêtements,T-shirts,3.99,4
3276,0_2001,Vêtements,T-shirts,7.99,84
3277,1_387,Accessoires,Sacs à main,9.99,97
3278,1_331,Accessoires,Sacs à main,55.99,79
3279,0_1314,Vêtements,T-shirts,20.63,28
3280,0_607,Vêtements,T-shirts,14.99,6
3281,2_23,Montres,Montres connectées,115.99,38
3282,0_146,Vêtements,T-shirts,17.14,55
3283,0_802,Vêtements,T-shirts,11.22,64
3284,1_140,Accessoires,Sacs à main,38.56,1
3285,0_1920,Vêtements,T-shirts,25.16,16
3286,0_2245,Vêtements,Unknown,11.732794627383015,50
